actual,column,match_id,predicted
0.31390863657,radiant_pos3_sentry_uses,3215193832,0.0397419966757
0.078093893826,dire_pos2_sentry_uses,3215135123,0.00210596923716
0.66058665514,radiant_pos4_kpm,3215361786,0.546971261501
0.689840137959,dire_pos3_tower_kills,3215242906,0.602934718132
0.977522552013,dire_pos5_abandons,3215404311,0.949036538601
0.34476056695,dire_pos2_sentry_uses,3215472295,0.0311134997755
0.506355643272,dire_pos2_courier_kills,3215359384,0.468666195869
0.977136254311,dire_pos4_abandons,3215261245,0.943288147449
0.9832020998,dire_pos1_xpm,3215419991,0.750622689724
0.977136254311,dire_pos4_abandons,3215164884,0.942396640778
0.26027187705,dire_pos4_kpm,3215482334,0.0835837349296
0.717243015766,radiant_pos1_observer_uses,3215344415,0.619363844395
0.931868135929,dire_pos1_kda,3215191160,0.741098999977
0.0842452943325,dire_pos2_courier_kills,3215269902,0.0353156030178
0.977136254311,dire_pos4_abandons,3215132609,0.947103381157
0.168002694845,dire_pos3_kpm,3215229099,0.0536380521953
0.489642798901,radiant_pos3_kpm,3215424121,0.378465682268
0.678970694542,radiant_pos5_ancient_kills,3215214645,0.601891636848
0.926623642445,dire_pos3_courier_kills,3215280848,0.73874104023
0.553780555725,dire_pos4_lasthits,3215324165,0.50501203537
0.781367838383,radiant_pos1_tower_kills,3215366819,0.651841521263
0.757655739784,dire_pos1_sentry_uses,3215121935,0.648256421089
0.757655739784,dire_pos1_sentry_uses,3215217456,0.645458042622
-0.0226764529943,residual,3215478948,0.00895556807518
0.619292378426,radiant_pos1_ancient_kills,3215287068,0.561385989189
0.64543068409,radiant_pos2_totalxp,3215328836,0.571867346764
0.689802110195,radiant_pos4_hero_dmg,3215189005,0.594358205795
0.61858779192,radiant_pos4_kpm,3215180352,0.486323177814
0.641713142395,radiant_pos1_ancient_kills,3215267872,0.571819901466
0.285787403584,radiant_pos5_kpm,3215325036,0.152424007654
0.775824487209,radiant_pos5_hero_dmg,3215403728,0.651018619537
0.383625775576,radiant_pos4_kpm,3215386000,0.35213932395
0.762955725193,radiant_pos3_hero_dmg,3215354548,0.648300588131
0.9763635993,radiant_pos1_abandons,3215107983,0.947881221771
0.82817363739,radiant_pos5_hero_heal,3215193319,0.686349987984
0.206765770912,radiant_pos3_sentry_uses,3215174289,0.0155893303454
0.97657430172,dire_pos3_abandons,3215405510,0.943430423737
0.632386147976,radiant_pos2_neutral_kills,3215486107,0.567237854004
0.117480047047,radiant_pos3_sentry_uses,3215308046,0.00226627173834
0.517048716545,radiant_pos4_kpm,3215375609,0.415954232216
0.817002117634,dire_pos5_tower_kills,3215370507,0.677901387215
0.319530636072,dire_pos5_kpm,3215356164,0.171604916453
0.977323532104,residual,3215394202,0.949317753315
0.706204533577,dire_pos1_totalxp,3215475044,0.60770213604
0.567859590054,radiant_pos5_ancient_kills,3215314163,0.522920668125
0.791964650154,radiant_pos2_ancient_kills,3215232157,0.670419514179
0.721941411495,dire_pos1_sentry_uses,3215449600,0.625786423683
0.127723559737,dire_pos2_courier_kills,3215150608,0.0452568903565
0.719529092312,dire_pos5_ancient_kills,3215387413,0.624853610992
0.617411375046,radiant_pos3_lasthits,3215116601,0.546092629433
0.433059811592,radiant_pos4_kpm,3215476161,0.371458083391
0.153194338083,radiant_pos3_sentry_uses,3215498524,0.0218377169222
0.540222883224,radiant_pos5_courier_kills,3215223648,0.500154733658
0.567859590054,radiant_pos5_ancient_kills,3215347649,0.524964153767
0.381800562143,dire_pos5_kpm,3215288708,0.272822767496
-0.00523943826556,dire_pos2_sentry_uses,3215250234,0.039984151721
0.681939959526,dire_pos1_kda,3215123893,0.595821201801
0.544540464878,radiant_pos2_hero_dmg,3215102237,0.495685875416
0.548608958721,dire_pos4_camps_stacked,3215294572,0.504543602467
0.428093880415,dire_pos2_sentry_uses,3215169250,0.00801635812968
0.682791829109,radiant_pos5_totalgold,3215362362,0.592875659466
0.0665125250816,first_blood_time,3215401727,0.00103116361424
0.837321698666,radiant_pos2_courier_kills,3215453213,0.693724513054
0.127723559737,dire_pos2_courier_kills,3215312256,0.0392666719854
0.411427229643,dire_pos2_sentry_uses,3215332342,0.0223534815013
0.787953138351,radiant_pos2_observer_uses,3215312958,0.681465506554
0.697044014931,radiant_pos2_observer_uses,3215223737,0.623283565044
0.672334969044,radiant_pos4_ancient_kills,3215285061,0.600008249283
0.669480800629,dire_pos3_courier_kills,3215413686,0.59294962883
0.153194338083,radiant_pos3_sentry_uses,3215324947,0.0340746454895
0.13533718884,radiant_pos3_sentry_uses,3215327320,0.0237346086651
0.0566637068987,radiant_pos3_kpm,3215267032,0.00351417018101
0.978377401829,radiant_pos3_camps_stacked,3215454284,0.752975821495
0.977873802185,radiant_pos2_abandons,3215357642,0.947252094746
0.741215109825,dire_pos4_lasthits,3215488755,0.631974577904
0.657736361027,radiant_pos4_hero_dmg,3215224918,0.575445055962
0.378093898296,dire_pos2_sentry_uses,3215115434,0.0223390553147
0.260948896408,dire_pos4_kpm,3215486952,0.123094253242
0.740075826645,radiant_pos2_hero_dmg,3215459746,0.630913615227
0.501824915409,radiant_pos1_totalxp,3215330354,0.466281116009
0.589314222336,radiant_pos3_hero_dmg,3215345885,0.529881715775
0.567859590054,radiant_pos5_ancient_kills,3215129922,0.527403354645
0.542274296284,dire_pos2_hero_dmg,3215300804,0.493262201548
0.601138591766,dire_pos5_hero_heal,3215475617,0.542018711567
0.650512874126,dire_pos1_sentry_uses,3215272277,0.57565921545
0.249918758869,radiant_pos2_kpm,3215423386,0.13021440804
0.60078650713,radiant_pos2_kda,3215130289,0.541050314903
0.936147451401,dire_pos3_courier_kills,3215483739,0.744508445263
0.188908621669,radiant_pos3_sentry_uses,3215153586,0.0287244152278
0.242480054498,radiant_pos3_sentry_uses,3215135265,0.0333458632231
0.582328140736,radiant_pos5_courier_kills,3215299981,0.53684926033
0.0035856012255,radiant_pos2_kpm,3215316700,0.0644602924585
0.607522428036,dire_pos5_observer_uses,3215448897,0.554384529591
0.111427225173,dire_pos2_sentry_uses,3215206674,0.032505903393
0.977873802185,radiant_pos2_abandons,3215475240,0.94795268774
0.714469671249,radiant_pos3_hero_dmg,3215411914,0.612556219101
0.684684514999,radiant_pos2_hero_dmg,3215494824,0.597075581551
0.490137547255,radiant_pos2_totalxp,3215208665,0.443006753922
0.61578553915,radiant_pos1_totalgold,3215390160,0.554589629173
0.529619634151,radiant_pos5_hero_dmg,3215251697,0.486806988716
0.6732224226,radiant_pos3_hero_dmg,3215466606,0.582266449928
0.977873802185,radiant_pos2_abandons,3215391093,0.947834849358
0.627276360989,radiant_pos3_observer_uses,3215162013,0.570216953754
0.185293734074,dire_pos4_kpm,3215299806,0.0665705576539
0.0686649754643,dire_pos4_kills,3215321270,0.00610517989844
0.203085035086,dire_pos5_kpm,3215287399,0.119461558759
0.0551398210227,radiant_pos2_deaths,3215375892,-0.00841317046434
0.581800699234,radiant_pos3_neutral_kills,3215195313,0.518506288528
0.14476056397,dire_pos2_sentry_uses,3215144420,0.0354613400996
0.654304146767,dire_pos4_lasthits,3215379626,0.576887786388
0.89455717802,radiant_pos4_tower_kills,3215137884,0.730368614197
0.976650416851,radiant_pos3_abandons,3215375087,0.947171151638
0.714053213596,dire_pos3_tower_kills,3215303959,0.623275518417
0.3086142838,radiant_pos1_kpm,3215437756,0.200697258115
0.63584113121,dire_pos3_sentry_uses,3215336973,0.548566281796
0.97657430172,dire_pos3_abandons,3215416702,0.945216476917
0.977873802185,radiant_pos2_abandons,3215205916,0.948060274124
0.943427801132,dire_pos1_deaths,3215220146,0.745753288269
0.731358587742,radiant_pos2_ancient_kills,3215440465,0.635509192944
0.5301836133,radiant_pos5_totalgold,3215270302,0.482821464539
0.0447605624795,dire_pos2_sentry_uses,3215094959,0.00767225492746
0.62603187561,dire_pos4_lasthits,3215298099,0.55918264389
0.823457479477,dire_pos2_denies,3215165027,0.679476797581
0.278194338083,radiant_pos3_sentry_uses,3215433320,0.0538035035133
0.0842452943325,dire_pos2_courier_kills,3215298273,0.0235733278096
0.019092682749,radiant_pos3_kpm,3215455368,-0.0347907878458
0.256119400263,radiant_pos3_kpm,3215363503,0.198773011565
0.484772443771,radiant_pos3_totalgold,3215100697,0.447784394026
0.484624505043,radiant_pos4_kpm,3215283180,0.410067677498
0.64268630743,dire_pos4_hero_dmg,3215410568,0.568116724491
0.55326795578,radiant_pos2_hero_dmg,3215291565,0.505225300789
-0.0226764529943,residual,3215385605,-0.0613507218659
0.649189114571,dire_pos5_observer_uses,3215288289,0.589611649513
0.711021125317,dire_pos2_observer_uses,3215148792,0.632792651653
0.0752793177962,radiant_pos3_kpm,3215094660,0.159193113446
0.742498576641,radiant_pos2_observer_uses,3215347239,0.652316451073
0.564718842506,dire_pos4_ancient_kills,3215352617,0.515192747116
0.548254191875,radiant_pos2_totalxp,3215107489,0.501493155956
0.75449937582,dire_pos2_observer_uses,3215474947,0.658677458763
0.64387857914,dire_pos2_totalxp,3215404711,0.569723725319
0.632263183594,radiant_pos1_sentry_uses,3215147040,0.556770682335
0.589944422245,radiant_pos1_courier_kills,3215180855,0.537501573563
0.97657430172,dire_pos3_abandons,3215286517,0.94909632206
0.620773971081,dire_pos3_hero_dmg,3215308199,0.554640710354
0.224622905254,radiant_pos3_sentry_uses,3215399746,0.0532160066068
0.901192963123,radiant_pos5_ancient_kills,3215142113,0.731755137444
0.0842452943325,dire_pos2_courier_kills,3215138351,0.0262434799224
0.525303006172,dire_pos3_hero_dmg,3215276184,0.484163105488
0.993259072304,radiant_pos2_hero_heal,3215233902,0.7572016716
0.976650416851,radiant_pos3_abandons,3215292517,0.947395443916
0.194760560989,dire_pos2_sentry_uses,3215166848,0.00464429520071
0.430184036493,radiant_pos3_kpm,3215477347,0.366378754377
0.727321743965,radiant_pos2_courier_kills,3215246062,0.63173443079
0.524189114571,dire_pos5_observer_uses,3215136191,0.49771052599
0.534627020359,dire_pos1_neutral_kills,3215281167,0.492529124022
0.924316763878,radiant_pos2_observer_uses,3215459906,0.749315321445
0.49143654108,radiant_pos1_observer_uses,3215480662,0.459459662437
0.0842452943325,dire_pos2_courier_kills,3215287547,0.0321828834713
0.653872072697,dire_pos4_camps_stacked,3215337213,0.580097973347
0.813678503036,radiant_pos1_lasthits,3215276888,0.671341121197
0.9763635993,radiant_pos1_abandons,3215228456,0.945421338081
0.7238971591,dire_pos1_totalxp,3215282906,0.622756898403
0.861848056316,dire_pos4_observer_uses,3215354545,0.712497472763
0.0842452943325,dire_pos2_courier_kills,3215243693,0.0318714343011
0.62219697237,dire_pos5_tower_kills,3215131987,0.556221365929
0.97657430172,dire_pos3_abandons,3215220488,0.945701181889
0.727162778378,dire_pos3_hero_dmg,3215496947,0.625203728676
0.647501409054,dire_pos2_tower_kills,3215129208,0.580440282822
0.375943601131,radiant_pos2_kpm,3215335248,0.223901629448
0.290096700191,radiant_pos2_kpm,3215477407,0.179527401924
0.680532217026,dire_pos3_tower_kills,3215386429,0.600992679596
0.977224051952,radiant_pos5_abandons,3215189721,0.948017954826
0.721900343895,dire_pos4_totalgold,3215355241,0.622382044792
0.153194338083,radiant_pos3_sentry_uses,3215114144,0.0182608123869
0.742498576641,radiant_pos2_observer_uses,3215446878,0.653316140175
0.680482149124,dire_pos4_lasthits,3215138380,0.593888103962
0.608858287334,radiant_pos3_lasthits,3215391557,0.543081641197
0.524771153927,dire_pos5_totalxp,3215452559,0.475415468216
0.257043093443,radiant_pos4_kpm,3215388921,0.206206560135
0.316919803619,dire_pos2_kpm,3215457606,0.123418048024
0.49310195446,radiant_pos2_kills,3215245376,0.455230534077
0.52106153965,dire_pos2_courier_kills,3215182714,0.483595371246
0.747501373291,dire_pos2_ancient_kills,3215425334,0.64640212059
0.0842452943325,dire_pos2_courier_kills,3215146405,0.0282592345029
0.0329506918788,dire_pos4_kills,3215303729,0.00301993149333
0.680853545666,radiant_pos1_courier_kills,3215297974,0.604491829872
0.711021125317,dire_pos2_observer_uses,3215488250,0.635075747967
0.0686649754643,dire_pos5_courier_kills,3215291673,0.00268116570078
0.305562585592,radiant_pos5_tower_kills,3215165758,0.256769776344
-0.00751994969323,radiant_pos3_sentry_uses,3215215978,0.0552970692515
0.479903012514,radiant_pos5_lasthits,3215226575,0.447312414646
0.592446446419,radiant_pos5_totalgold,3215426458,0.533130764961
-0.00751994969323,radiant_pos3_sentry_uses,3215298264,0.0321671068668
0.674496471882,radiant_pos1_totalxp,3215375401,0.587066709995
0.111427225173,dire_pos2_sentry_uses,3215164902,0.00105940981302
0.460322797298,radiant_pos1_denies,3215439378,0.430204451084
0.978055238724,dire_pos2_abandons,3215417419,0.9498244524
0.561223864555,radiant_pos4_tower_kills,3215129654,0.517147660255
0.644891381264,radiant_pos1_lasthits,3215412289,0.567404270172
0.353195786476,radiant_pos2_kpm,3215119017,0.228265762329
0.13533718884,radiant_pos3_sentry_uses,3215151576,0.0235693696886
0.735555171967,radiant_pos5_lasthits,3215363364,0.624827027321
0.678970694542,radiant_pos5_ancient_kills,3215232872,0.602000355721
0.69857686758,dire_pos3_neutral_kills,3215100187,0.606588363647
0.79008179903,radiant_pos5_ancient_kills,3215311956,0.674446702003
0.263567209244,radiant_pos5_kpm,3215379763,0.168492525816
0.601684629917,radiant_pos2_camps_stacked,3215351593,0.544842839241
0.0996229052544,radiant_pos3_sentry_uses,3215409860,0.00402170279995
0.976650416851,radiant_pos3_abandons,3215442394,0.948107242584
0.128093898296,dire_pos2_sentry_uses,3215353990,-0.000779934984166
0.0842452943325,dire_pos2_courier_kills,3215277734,0.0283804070204
-0.0226764529943,residual,3215229457,-0.054044380784
0.432000726461,dire_pos3_camps_stacked,3215130835,0.403296649456
0.79008179903,radiant_pos5_ancient_kills,3215092287,0.672936558723
0.0842452943325,dire_pos2_courier_kills,3215137548,0.0281210131943
-0.0236364267766,radiant_pos1_abandons,3215410873,0.0144804092124
0.618260443211,dire_pos2_tower_kills,3215186260,0.553372204304
0.547501385212,dire_pos2_tower_kills,3215314246,0.508280754089
0.650512874126,dire_pos1_sentry_uses,3215455747,0.578139901161
0.0407670326531,dire_pos2_courier_kills,3215125088,0.0110888369381
0.508151531219,radiant_pos4_hero_dmg,3215388049,0.466129779816
0.980613231659,radiant_pos5_sentry_uses,3215387904,0.757296800613
0.9763635993,radiant_pos1_abandons,3215486254,0.948468208313
0.97657430172,dire_pos3_abandons,3215349760,0.945775806904
0.852204084396,dire_pos1_gpm,3215149581,0.693220555782
0.686227142811,dire_pos1_sentry_uses,3215325668,0.605939388275
0.977224051952,radiant_pos5_abandons,3215374088,0.951543927193
0.571408808231,dire_pos4_tower_kills,3215303752,0.523342967033
0.0842452943325,dire_pos2_courier_kills,3215266899,0.0282630529255
0.0639086216688,radiant_pos3_sentry_uses,3215095314,0.00716240331531
0.046051479876,radiant_pos3_sentry_uses,3215216831,0.00806154124439
0.829084277153,dire_pos1_sentry_uses,3215222186,0.688115596771
0.046051479876,radiant_pos3_sentry_uses,3215164824,0.000189561600564
0.541893482208,dire_pos5_hero_dmg,3215310710,0.497979462147
8.07542310213e-05,radiant_pos2_kpm,3215266966,0.0710905715823
0.503670871258,dire_pos4_hero_dmg,3215415225,0.464808613062
0.161427229643,dire_pos2_sentry_uses,3215265780,0.00438037374988
0.977873802185,radiant_pos2_abandons,3215418853,0.948802113533
0.625157952309,radiant_pos1_denies,3215273920,0.552655398846
0.175083458424,radiant_pos5_kpm,3215171733,0.102654345334
0.697044014931,radiant_pos2_observer_uses,3215236033,0.629282653332
0.484657436609,radiant_pos2_kda,3215274732,0.447527945042
0.161427229643,dire_pos2_sentry_uses,3215282518,0.0280362237245
0.719529092312,dire_pos5_tower_kills,3215365416,0.625611245632
-0.0234257020056,dire_pos3_abandons,3215485464,-0.0584883242846
0.663205742836,dire_pos3_tower_kills,3215489360,0.587529778481
0.690855741501,dire_pos5_observer_uses,3215270915,0.61404967308
0.0505576469004,radiant_pos3_kpm,3215306738,0.12792211771
0.807130515575,radiant_pos5_denies,3215260577,0.672766983509
0.79008179903,radiant_pos5_ancient_kills,3215141466,0.674079418182
0.977136254311,dire_pos4_abandons,3215162054,0.947467327118
0.976650416851,radiant_pos3_abandons,3215395730,0.948588252068
0.555625200272,radiant_pos2_kda,3215265050,0.508721649647
0.0639086216688,radiant_pos3_sentry_uses,3215312365,-0.00179859122727
0.161427229643,dire_pos2_sentry_uses,3215397328,0.0234889686108
0.194760560989,dire_pos2_sentry_uses,3215110538,0.00945605896413
0.602024793625,radiant_pos1_totalxp,3215214818,0.545486032963
0.977873802185,radiant_pos2_abandons,3215435057,0.950018465519
0.609762132168,radiant_pos5_denies,3215154136,0.545541644096
0.464648216963,radiant_pos5_totalxp,3215356322,0.432044565678
0.206765770912,radiant_pos3_sentry_uses,3215126746,0.0549067109823
0.579688429832,dire_pos5_courier_kills,3215249783,0.53619325161
0.0407670326531,dire_pos2_courier_kills,3215393413,0.0103009687737
0.977136254311,dire_pos4_abandons,3215163349,0.945925951004
0.519529104233,dire_pos5_ancient_kills,3215282633,0.487346529961
0.534400641918,radiant_pos4_totalgold,3215152262,0.489107638597
0.547501385212,dire_pos2_ancient_kills,3215121064,0.513701319695
0.371449917555,radiant_pos2_kpm,3215328313,0.227843716741
0.61952906847,dire_pos5_ancient_kills,3215209313,0.562723636627
0.488859087229,dire_pos4_lasthits,3215435386,0.455264091492
0.078093893826,dire_pos2_sentry_uses,3215486232,0.0235384777188
0.50802141428,dire_pos1_totalxp,3215337531,0.461329728365
0.987751722336,radiant_pos5_hero_heal,3215102476,0.764586985111
0.602995216846,dire_pos4_lasthits,3215253869,0.546017885208
0.0686649754643,dire_pos5_courier_kills,3215422166,0.0111897420138
0.602510750294,radiant_pos3_deaths,3215263577,0.545937299728
0.64732170105,radiant_pos2_courier_kills,3215285461,0.583701014519
0.977323532104,residual,3215114749,0.947976052761
0.728203296661,dire_pos5_courier_kills,3215096854,0.634661436081
0.242480054498,radiant_pos3_sentry_uses,3215446534,0.0595557913184
0.586169183254,dire_pos3_observer_uses,3215119491,0.541192948818
-0.0226764529943,residual,3215205453,-0.0559428073466
0.568367183208,radiant_pos3_ancient_kills,3215135325,0.522727549076
0.117480047047,radiant_pos3_sentry_uses,3215415463,0.00883673597127
0.668367147446,radiant_pos3_tower_kills,3215322189,0.594003796577
0.9763635993,radiant_pos1_abandons,3215345510,0.948506772518
-0.0226764529943,residual,3215138506,-0.0616336241364
0.653262794018,dire_pos1_abandons,3215492929,0.58006054163
0.612836539745,radiant_pos5_totalgold,3215267165,0.538578510284
0.75449937582,dire_pos2_observer_uses,3215123467,0.658702135086
0.0329506918788,dire_pos5_courier_kills,3215358156,0.00077106122626
0.78650611639,radiant_pos5_hero_dmg,3215094142,0.659190118313
0.71115654707,radiant_pos1_courier_kills,3215328883,0.623964428902
0.0329506918788,dire_pos5_courier_kills,3215250045,-0.00314868381247
0.336952388287,radiant_pos2_kpm,3215410384,0.213571190834
0.613160729408,dire_pos1_kda,3215168749,0.543564736843
0.9763635993,radiant_pos1_abandons,3215343292,0.948496460915
0.641713142395,radiant_pos1_ancient_kills,3215107300,0.576131522655
0.117480047047,radiant_pos3_sentry_uses,3215450701,0.0338712409139
0.863759994507,dire_pos1_xpm,3215239658,0.700286746025
0.523910403252,radiant_pos1_totalgold,3215427391,0.48195502162
